               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.037977,           0.0086214,           0.0010689,              0.2599,             0.24224,             0.13896,            0.043985,            0.054457,            0.010398,          0.00036462,           0.0037388,           0.0037388,           0.0037388
                 159,            0.036932,           0.0085817,          0.00078733,             0.22007,             0.21039,             0.15766,            0.031505,            0.048778,           0.0095047,          0.00012035,           0.0036869,           0.0036869,           0.0036869
                 160,            0.038088,           0.0089285,          0.00049922,             0.61963,            0.081651,            0.065476,            0.017436,            0.051156,            0.010774,          0.00014901,           0.0036353,           0.0036353,           0.0036353
                 161,            0.036899,           0.0089864,          0.00059091,             0.28372,             0.30082,             0.17628,            0.031106,             0.05567,           0.0092742,          0.00015755,            0.003584,            0.003584,            0.003584
                 162,            0.036826,            0.008639,          0.00061373,             0.27201,             0.27724,             0.20014,            0.048908,            0.049126,           0.0098152,          0.00017122,            0.003533,            0.003533,            0.003533
                 163,            0.035826,           0.0086923,          0.00076303,             0.46469,              0.4146,             0.38844,            0.054421,            0.051044,            0.011297,          0.00017441,           0.0034823,           0.0034823,           0.0034823
                 164,            0.035472,           0.0086617,          0.00068958,             0.43142,             0.36241,             0.33874,            0.062153,            0.052633,            0.010333,          0.00018129,           0.0034319,           0.0034319,           0.0034319
                 165,            0.034761,            0.009005,          0.00092173,             0.22907,              0.2152,             0.14838,            0.035278,              0.0499,            0.010616,          0.00019339,           0.0033818,           0.0033818,           0.0033818
                 166,            0.034377,           0.0085316,          0.00079065,             0.39141,             0.39558,             0.33402,            0.075377,            0.047497,            0.010173,          0.00019366,           0.0033321,           0.0033321,           0.0033321
                 167,            0.034217,           0.0085323,          0.00064134,             0.33908,             0.21955,             0.14832,            0.028017,            0.049719,            0.010613,          0.00052309,           0.0032827,           0.0032827,           0.0032827
                 168,            0.034565,           0.0086275,          0.00057084,             0.48036,             0.39561,             0.32452,             0.05526,            0.047756,            0.010651,          0.00018763,           0.0032337,           0.0032337,           0.0032337
                 169,            0.033288,           0.0081854,          0.00059829,              0.5231,             0.47211,             0.43118,            0.075474,            0.046951,           0.0098548,          0.00014258,            0.003185,            0.003185,            0.003185
                 170,            0.034532,           0.0083455,          0.00063262,             0.26986,              0.2152,             0.13581,            0.034128,            0.047634,            0.010324,          0.00015855,           0.0031367,           0.0031367,           0.0031367
                 171,            0.035493,           0.0085565,          0.00057792,             0.27877,             0.13897,             0.12332,            0.031197,            0.047257,            0.010451,          0.00027859,           0.0030888,           0.0030888,           0.0030888
                 172,            0.036185,           0.0084249,          0.00075941,             0.38579,             0.43844,             0.36241,            0.068814,             0.05348,            0.010239,          0.00023924,           0.0030412,           0.0030412,           0.0030412
                 173,            0.035374,           0.0082131,          0.00044553,             0.37731,             0.14332,             0.13371,            0.044112,            0.052164,             0.01138,           0.0014351,           0.0029941,           0.0029941,           0.0029941
                 174,            0.035016,           0.0083461,          0.00099582,             0.40328,             0.31457,             0.30817,            0.066086,            0.050736,            0.011504,          0.00028292,           0.0029473,           0.0029473,           0.0029473
                 175,            0.034901,           0.0084162,           0.0005583,             0.22616,             0.13897,            0.088379,            0.023158,            0.050876,            0.010869,          0.00031726,           0.0029009,           0.0029009,           0.0029009
                 176,            0.035537,           0.0086489,            0.001451,             0.38047,             0.44821,             0.33273,            0.064113,            0.053347,            0.010796,          0.00054264,            0.002855,            0.002855,            0.002855
                 177,            0.036276,           0.0086419,          0.00079881,             0.25808,             0.40087,              0.2117,            0.054285,            0.052992,            0.010994,           0.0014324,           0.0028094,           0.0028094,           0.0028094
                 178,            0.035581,           0.0085135,          0.00079292,             0.34324,             0.39125,             0.27279,            0.047878,            0.051112,            0.010607,          0.00013254,           0.0027643,           0.0027643,           0.0027643
                 179,            0.035305,           0.0084883,          0.00062011,               0.233,             0.25801,              0.1663,            0.036727,            0.056258,            0.011662,           0.0012673,           0.0027196,           0.0027196,           0.0027196
                 180,             0.03516,           0.0087838,          0.00052877,             0.47009,             0.49823,             0.41668,            0.094678,            0.048233,            0.010354,          0.00017316,           0.0026754,           0.0026754,           0.0026754
                 181,            0.035002,           0.0085648,          0.00063911,             0.38798,              0.4011,              0.2535,            0.058151,             0.05124,           0.0098784,          0.00021113,           0.0026316,           0.0026316,           0.0026316
                 182,            0.034636,           0.0084592,          0.00047432,             0.48617,             0.50069,             0.44088,            0.090851,            0.056272,              0.0109,          0.00024793,           0.0025882,           0.0025882,           0.0025882
                 183,            0.033101,           0.0083217,          0.00057654,             0.40298,             0.48119,             0.38586,            0.071716,            0.052752,            0.011345,            0.000387,           0.0025454,           0.0025454,           0.0025454
                 184,            0.033332,           0.0079813,          0.00047502,              0.3338,             0.15221,              0.1246,            0.029824,            0.051368,            0.012252,           0.0002513,           0.0025029,           0.0025029,           0.0025029
                 185,            0.033058,           0.0082124,          0.00048633,              0.3199,             0.24336,             0.15877,            0.035933,            0.052755,            0.012242,          0.00031914,            0.002461,            0.002461,            0.002461
                 186,            0.033725,           0.0081835,          0.00068712,             0.37188,             0.25755,             0.21326,            0.044699,            0.052507,            0.011792,          0.00030674,           0.0024195,           0.0024195,           0.0024195
                 187,            0.031554,           0.0082932,          0.00084342,             0.52174,             0.37179,             0.33166,            0.052821,            0.052729,            0.011698,           0.0005507,           0.0023786,           0.0023786,           0.0023786
                 188,            0.032843,           0.0078889,          0.00066533,             0.48483,              0.4913,             0.44419,            0.072831,            0.049231,             0.01139,          0.00025195,           0.0023381,           0.0023381,           0.0023381
                 189,             0.03267,           0.0080355,          0.00075943,              0.4624,             0.39125,             0.37515,            0.075505,              0.0475,            0.010569,          0.00023992,           0.0022981,           0.0022981,           0.0022981
                 190,            0.031499,           0.0076167,          0.00073224,             0.30502,             0.34351,             0.25138,            0.055709,            0.050055,            0.010122,          0.00023854,           0.0022586,           0.0022586,           0.0022586
                 191,            0.031138,            0.007871,          0.00041539,             0.34444,             0.38164,             0.29304,            0.052447,            0.053187,            0.011397,          0.00055324,           0.0022196,           0.0022196,           0.0022196
                 192,             0.03169,           0.0078444,          0.00055272,             0.49294,             0.45272,             0.39849,            0.082578,            0.054042,            0.010824,          0.00034689,           0.0021812,           0.0021812,           0.0021812
                 193,            0.032295,           0.0079601,          0.00050205,             0.43074,              0.4581,             0.40817,            0.074496,            0.051462,            0.011604,          0.00025556,           0.0021433,           0.0021433,           0.0021433
                 194,            0.030955,           0.0076958,          0.00045045,             0.19534,             0.41094,             0.18086,            0.039229,            0.050007,            0.010525,          0.00017797,           0.0021059,           0.0021059,           0.0021059
                 195,            0.030967,           0.0077403,          0.00046165,             0.66288,             0.37225,             0.42518,            0.075713,            0.049456,            0.010132,          0.00016817,            0.002069,            0.002069,            0.002069
                 196,              0.0311,           0.0076405,          0.00067228,             0.49696,              0.2384,             0.23409,            0.053944,            0.051016,            0.010342,           0.0001789,           0.0020327,           0.0020327,           0.0020327
                 197,             0.03074,           0.0075101,          0.00058577,             0.31097,             0.31502,             0.24338,            0.054674,             0.05136,            0.010555,          0.00024299,           0.0019969,           0.0019969,           0.0019969
                 198,            0.031618,           0.0076703,           0.0005671,             0.13186,             0.21936,             0.10072,            0.024745,            0.051575,             0.01033,          0.00021625,           0.0019617,           0.0019617,           0.0019617
                 199,            0.031171,           0.0076933,          0.00042626,              0.4411,              0.2546,             0.27313,            0.055544,            0.053152,            0.011068,           0.0003153,            0.001927,            0.001927,            0.001927
                 200,            0.030581,           0.0076438,          0.00052004,             0.30862,             0.15774,             0.15998,            0.038941,            0.051958,            0.010309,           0.0003757,           0.0018929,           0.0018929,           0.0018929
                 201,            0.030804,           0.0074888,          0.00049547,             0.45849,             0.30998,             0.27287,            0.073321,            0.051263,            0.010572,          0.00034941,           0.0018594,           0.0018594,           0.0018594
                 202,            0.030037,           0.0074646,          0.00069468,             0.40905,              0.3054,             0.29157,            0.066387,            0.048773,            0.010825,          0.00030348,           0.0018265,           0.0018265,           0.0018265
                 203,            0.030785,           0.0073809,          0.00056566,             0.39663,             0.15293,             0.14256,            0.034242,            0.049278,             0.01058,           0.0002393,           0.0017941,           0.0017941,           0.0017941
                 204,            0.030355,           0.0075751,          0.00054128,             0.40327,             0.25319,             0.26784,            0.056909,            0.048158,            0.010833,          0.00017704,           0.0017623,           0.0017623,           0.0017623
                 205,            0.030076,           0.0076112,          0.00062017,             0.42626,             0.27679,             0.27497,            0.062855,            0.048897,            0.011233,          0.00026308,           0.0017311,           0.0017311,           0.0017311
                 206,            0.029377,           0.0076426,          0.00053824,             0.33158,             0.30563,             0.24681,            0.056824,            0.049959,            0.010957,          0.00026321,           0.0017005,           0.0017005,           0.0017005
                 207,            0.029301,            0.007353,          0.00049595,             0.24554,             0.31983,             0.16677,             0.03769,            0.054116,            0.012414,          0.00073239,           0.0016705,           0.0016705,           0.0016705
                 208,             0.02923,            0.007258,          0.00049827,             0.37033,             0.29087,             0.26492,            0.038014,              0.0537,            0.010592,          0.00056153,           0.0016411,           0.0016411,           0.0016411
                 209,            0.030452,           0.0073346,          0.00069884,             0.41745,              0.3244,             0.29762,            0.044691,            0.052453,            0.010773,          0.00036108,           0.0016123,           0.0016123,           0.0016123
                 210,            0.031873,            0.007462,          0.00064174,             0.43197,             0.34821,             0.28292,            0.060283,            0.050888,            0.011438,            0.000443,           0.0015842,           0.0015842,           0.0015842
                 211,            0.031323,           0.0075869,          0.00056901,             0.58922,              0.2864,             0.30776,            0.060874,            0.049284,            0.011237,          0.00020425,           0.0015566,           0.0015566,           0.0015566
                 212,            0.031442,            0.007703,          0.00050608,             0.21855,             0.12912,            0.081051,              0.0175,            0.050954,            0.012502,          0.00073533,           0.0015297,           0.0015297,           0.0015297
                 213,              0.0322,           0.0075059,          0.00053639,             0.41273,             0.37225,             0.31365,            0.068363,            0.048906,            0.011826,          0.00041464,           0.0015034,           0.0015034,           0.0015034
                 214,            0.030062,           0.0077027,             0.00068,             0.41753,             0.39103,             0.33885,            0.078768,            0.051961,            0.011018,          0.00072531,           0.0014777,           0.0014777,           0.0014777
                 215,            0.029107,           0.0073112,          0.00033731,             0.64744,             0.40522,             0.37635,            0.082689,            0.052535,            0.010731,          0.00073691,           0.0014527,           0.0014527,           0.0014527
                 216,            0.029797,           0.0076559,          0.00071073,             0.38075,             0.32944,             0.25501,            0.043582,            0.049154,            0.010318,          0.00017668,           0.0014283,           0.0014283,           0.0014283
                 217,            0.028418,           0.0070863,          0.00045041,              0.3692,             0.33883,             0.28023,            0.053829,            0.048273,             0.01023,          0.00016835,           0.0014045,           0.0014045,           0.0014045
                 218,            0.028097,           0.0073213,           0.0004755,             0.37401,             0.41499,             0.29889,            0.050957,            0.050882,             0.01242,          0.00020597,           0.0013814,           0.0013814,           0.0013814
                 219,             0.02814,           0.0072782,          0.00058843,             0.38154,             0.39128,              0.2925,            0.069351,             0.04941,            0.011066,          0.00017637,            0.001359,            0.001359,            0.001359
                 220,            0.028255,           0.0073233,          0.00048354,             0.39557,             0.41478,             0.33104,            0.070393,            0.049745,            0.011082,          0.00017573,           0.0013372,           0.0013372,           0.0013372
                 221,            0.028014,           0.0073823,           0.0004746,             0.31856,              0.3005,             0.23771,            0.055696,            0.050527,            0.011059,          0.00021751,            0.001316,            0.001316,            0.001316
                 222,            0.028674,           0.0071155,          0.00053455,             0.45294,             0.48191,             0.41966,             0.09665,            0.048998,            0.010896,          0.00021972,           0.0012955,           0.0012955,           0.0012955
                 223,            0.028733,           0.0069353,          0.00049128,             0.47652,             0.39583,             0.33876,            0.076908,            0.050787,            0.011346,          0.00030836,           0.0012757,           0.0012757,           0.0012757
                 224,            0.029403,           0.0071349,           0.0004528,              0.4574,             0.39125,             0.31709,            0.071575,            0.050272,            0.011455,          0.00028603,           0.0012565,           0.0012565,           0.0012565
                 225,            0.028341,           0.0071028,          0.00045874,             0.31099,             0.33883,             0.26574,            0.055881,            0.051324,            0.011541,          0.00023433,           0.0012381,           0.0012381,           0.0012381
                 226,            0.027834,           0.0071911,          0.00046566,             0.48228,              0.4052,             0.36888,            0.073962,             0.05038,            0.012291,          0.00031972,           0.0012202,           0.0012202,           0.0012202
                 227,            0.027236,            0.007134,          0.00064051,             0.41434,             0.36241,             0.31669,             0.06096,            0.050298,            0.012021,          0.00027556,           0.0012031,           0.0012031,           0.0012031
                 228,            0.026819,           0.0069423,          0.00050313,             0.57299,             0.51964,             0.49023,            0.088924,            0.050068,            0.011642,          0.00025886,           0.0011867,           0.0011867,           0.0011867
                 229,            0.026965,           0.0069784,          0.00046655,             0.57436,             0.48626,             0.43753,            0.088749,            0.051262,            0.012162,          0.00054302,           0.0011709,           0.0011709,           0.0011709
                 230,            0.027467,           0.0069283,          0.00054495,             0.53292,             0.48168,             0.41621,            0.091615,            0.048562,            0.011805,          0.00038442,           0.0011558,           0.0011558,           0.0011558
                 231,            0.026668,           0.0069522,          0.00051083,             0.57249,             0.43384,              0.3863,            0.080367,            0.049874,            0.011544,          0.00031073,           0.0011414,           0.0011414,           0.0011414
                 232,            0.027614,           0.0070442,          0.00046607,             0.41237,             0.34341,             0.24192,            0.049756,            0.050094,            0.011599,          0.00033363,           0.0011277,           0.0011277,           0.0011277
                 233,            0.027567,           0.0073001,          0.00073399,             0.50169,             0.43407,             0.35004,            0.074514,             0.04969,            0.011043,          0.00020736,           0.0011146,           0.0011146,           0.0011146
                 234,             0.02805,           0.0070104,          0.00062211,             0.47782,             0.35754,             0.29254,            0.062235,             0.04982,            0.011596,          0.00021652,           0.0011023,           0.0011023,           0.0011023
                 235,            0.027701,           0.0070454,          0.00053635,             0.46018,             0.48649,             0.44208,            0.092655,            0.050084,            0.010751,          0.00021634,           0.0010907,           0.0010907,           0.0010907
                 236,            0.027108,           0.0069625,          0.00053192,             0.15031,             0.30586,             0.12973,            0.031078,            0.051129,            0.010871,          0.00020913,           0.0010797,           0.0010797,           0.0010797
                 237,            0.026896,           0.0069712,          0.00062812,             0.48455,             0.41964,             0.32768,            0.066015,            0.049765,            0.011264,          0.00017831,           0.0010695,           0.0010695,           0.0010695
                 238,            0.027384,            0.006946,          0.00045623,             0.38537,             0.43864,             0.32485,            0.077849,            0.054961,             0.01161,          0.00022749,           0.0010599,           0.0010599,           0.0010599
                 239,            0.027221,           0.0067398,          0.00054606,             0.47032,             0.41001,             0.35531,            0.088332,            0.050124,            0.011875,          0.00031662,           0.0010511,           0.0010511,           0.0010511
                 240,            0.026849,           0.0067585,          0.00036514,             0.40198,             0.39987,             0.30125,            0.074386,            0.050216,             0.01183,          0.00039468,           0.0010429,           0.0010429,           0.0010429
                 241,            0.026935,           0.0069579,           0.0003829,             0.34944,             0.33883,             0.28602,            0.078604,            0.049209,            0.011923,          0.00032975,           0.0010355,           0.0010355,           0.0010355
                 242,             0.02679,           0.0069634,          0.00038499,             0.47346,             0.36241,             0.29513,            0.067965,            0.051023,            0.011984,          0.00025046,           0.0010287,           0.0010287,           0.0010287
                 243,            0.025653,           0.0067483,          0.00065768,             0.62468,             0.46245,             0.49546,             0.11764,            0.051779,            0.012254,           0.0003232,           0.0010227,           0.0010227,           0.0010227
                 244,            0.026455,           0.0067977,          0.00076405,             0.53518,             0.40041,              0.3299,             0.06299,            0.053783,            0.012374,          0.00031322,           0.0010174,           0.0010174,           0.0010174
                 245,            0.027019,           0.0068137,          0.00055427,             0.52906,             0.49079,             0.43143,             0.10068,            0.049882,            0.011873,          0.00024157,           0.0010128,           0.0010128,           0.0010128
                 246,            0.027507,           0.0068642,           0.0005798,              0.4888,             0.47118,             0.38485,            0.087279,            0.048776,            0.012093,          0.00026017,           0.0010089,           0.0010089,           0.0010089
                 247,            0.027376,           0.0068165,          0.00057804,             0.43845,             0.40703,             0.32663,            0.073352,            0.050369,             0.01198,          0.00023513,           0.0010057,           0.0010057,           0.0010057
                 248,            0.026656,           0.0068023,          0.00072231,              0.4339,             0.44368,              0.3248,            0.084728,            0.048127,            0.011949,          0.00020448,           0.0010032,           0.0010032,           0.0010032
                 249,            0.026673,            0.006979,          0.00045484,             0.37352,              0.4723,             0.34068,            0.092223,             0.04956,             0.01109,          0.00022134,           0.0010014,           0.0010014,           0.0010014
