               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.039445,           0.0087596,           0.0045303,             0.65895,            0.067308,            0.037479,            0.011295,            0.090587,            0.015611,             0.12821,           0.0065595,           0.0065595,            0.015459
                 114,            0.037134,           0.0088985,           0.0035562,             0.28244,               0.163,            0.087626,             0.02936,            0.081895,            0.011521,             0.06441,           0.0065769,           0.0065769,            0.014677
                 115,            0.038031,           0.0084417,            0.003219,             0.28106,             0.31301,             0.19183,            0.045344,            0.069654,           0.0088098,            0.031722,           0.0065934,           0.0065934,            0.013893
                 116,            0.037196,           0.0083804,           0.0031886,             0.48761,             0.62134,             0.41209,             0.11934,            0.052538,           0.0057949,            0.024049,           0.0066091,           0.0066091,            0.013109
                 117,            0.036949,           0.0081307,           0.0027982,              0.4336,             0.61443,             0.42585,             0.12228,            0.049526,           0.0058086,            0.032667,           0.0066239,           0.0066239,            0.012324
                 118,            0.037966,           0.0081066,           0.0028323,             0.63069,             0.60096,             0.54377,             0.22689,            0.042496,           0.0060468,            0.023737,           0.0066379,           0.0066379,            0.011538
                 119,            0.036644,           0.0078984,           0.0029057,             0.18037,             0.58425,             0.25462,            0.062602,            0.046757,            0.005582,            0.015616,            0.006651,            0.006651,            0.010751
                 120,             0.03687,           0.0079839,           0.0032417,             0.86883,              0.2163,             0.25215,            0.072678,            0.061766,           0.0089178,            0.014234,           0.0066632,           0.0066632,           0.0099632
                 121,            0.037084,           0.0083335,           0.0026931,            0.051724,            0.028846,            0.027622,           0.0036486,             0.10223,           0.0081187,            0.060048,           0.0066745,           0.0066745,           0.0091745
                 122,            0.037121,           0.0082557,           0.0038299,             0.64789,            0.014423,           0.0043224,            0.000518,            0.075864,           0.0099931,            0.012439,            0.006685,            0.006685,            0.008385
                 123,            0.036955,           0.0086252,           0.0042961,             0.53593,            0.072115,            0.011352,           0.0016276,             0.06899,           0.0085172,            0.010577,           0.0066947,           0.0066947,           0.0075947
                 124,            0.037694,           0.0082938,           0.0041125,            0.027343,              0.0625,           0.0093388,           0.0012007,            0.071357,           0.0088958,           0.0095761,           0.0067034,           0.0067034,           0.0068034
                 125,            0.036413,           0.0084245,            0.003983,            0.056748,            0.052885,            0.017524,           0.0021698,            0.079667,           0.0093532,            0.027205,           0.0066647,           0.0066647,           0.0066647
                 126,            0.039178,            0.007835,           0.0042071,            0.032431,            0.076923,            0.011598,           0.0031271,            0.067284,           0.0087139,            0.013149,           0.0066647,           0.0066647,           0.0066647
                 127,            0.038783,           0.0085264,           0.0026848,              0.5654,             0.11058,             0.02401,           0.0053948,            0.067531,           0.0084387,            0.017854,           0.0066191,           0.0066191,           0.0066191
                 128,            0.039107,           0.0083475,           0.0031053,             0.28053,             0.44028,             0.23678,            0.061582,            0.045134,            0.005572,            0.021456,           0.0065734,           0.0065734,           0.0065734
                 129,            0.038703,           0.0084169,           0.0028802,             0.43614,             0.51265,             0.35634,             0.12632,            0.045389,            0.006043,            0.037414,           0.0065276,           0.0065276,           0.0065276
